DOL ,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,CAFV,Electric Range,Base MSRP,Legislative District,Electric Utility,2020 Census Tract,Longitude,latitude
181430532,Mason,Belfair,WA,98528,2020,TESLA,MODEL S,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,337,0,35,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960302,-122.8551647,47.4495785
2988702,Snohomish,Everett,WA,98201,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,38,0,38,PUGET SOUND ENERGY INC,53061040500,-122.20722,47.979935
112091794,Pierce,Tacoma,WA,98407,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,19,0,27,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060904,-122.5113356,47.2923828
148047721,Clark,Battle Ground,WA,98604,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,53,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040407,-122.53218,45.77945
192439838,King,Renton,WA,98178,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,37,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026101,-122.234385,47.494545
113565280,King,Sammamish,WA,98074,2020,TESLA,MODEL Y,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,291,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032225,-122.0313266,47.6285782
236384088,King,Seattle,WA,98125,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.296385,47.71558
289123642,King,Seattle,WA,98122,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,19,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800,-122.30839,47.610365
180139256,Whatcom,Bellingham,WA,98226,2015,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,40,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804,-122.454025,48.76809
156707246,King,Sammamish,WA,98075,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032213,-122.03309,47.58153
228802255,Snohomish,Everett,WA,98201,2023,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,38,PUGET SOUND ENERGY INC,53061040700,-122.20722,47.979935
208267636,King,Seattle,WA,98118,2022,TESLA,MODEL X,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,37,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033010200,-122.28339,47.549285
182924423,King,Tukwila,WA,98168,2015,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,11,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026200,-122.28646,47.47613
348682190,Skagit,Anacortes,WA,98221,2017,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,220,0,40,PUGET SOUND ENERGY INC,53057940301,-122.615305,48.501275
475820467,King,Redmond,WA,98052,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321,-122.12302,47.67668
242401932,Pierce,Anderson Island,WA,98303,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,6,0,28,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072603,-122.68607,47.158295
133479643,King,Redmond,WA,98052,2013,TOYOTA,RAV4,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,103,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605,-122.12302,47.67668
134810595,King,Redmond,WA,98052,2014,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323,-122.12302,47.67668
213506352,King,Burien,WA,98166,2022,KIA,EV6,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,34,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027901,-122.34102,47.46593
475833914,Clark,Brush Prairie,WA,98606,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,25,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040505,-122.550765,45.73365
228152214,Clark,Vancouver,WA,98685,2020,TESLA,MODEL Y,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,291,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040910,-122.70302,45.703706
224566702,King,Seattle,WA,98136,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,38,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010602,-122.388675,47.5415
187069130,King,Bothell,WA,98011,2022,AUDI,E-TRON,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021702,-122.20578,47.762405
170429745,King,Auburn,WA,98092,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,31,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031000,-122.1820969,47.3198995
182718560,King,Kirkland,WA,98033,2022,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501,-122.20264,47.6785
177556907,King,Seattle,WA,98122,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700,-122.30839,47.610365
4580649,King,Seattle,WA,98117,2014,TESLA,MODEL S,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,208,69900,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202,-122.37276,47.689685
179002974,King,Maple Valley,WA,98038,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,125,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032006,-122.05191,47.357985
224470571,King,Redmond,WA,98052,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323,-122.12302,47.67668
228759093,Clark,Vancouver,WA,98685,2022,FORD,F-150,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907,-122.70302,45.703706
141794313,Whatcom,Deming,WA,98244,2014,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,42,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103,-122.222995,48.825155
227531419,Snohomish,Lynnwood,WA,98037,2022,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,32,PUGET SOUND ENERGY INC,53061051802,-122.297265,47.84182
228031016,King,Lake Forest Park,WA,98155,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021500,-122.3175,47.7578146
211739461,Skamania,North Bonneville,WA,98639,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,14,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF SKAMANIA CO,53059950200,-121.9755204,45.6395805
176446350,Yakima,Mabton,WA,98935,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,15,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN,53077002701,-119.996825,46.21362
246371198,Jefferson,Port Townsend,WA,98368,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,38,0,24,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950603,-122.7644197,48.1195874
207227863,King,Kirkland,WA,98034,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022205,-122.209285,47.71124
149144180,King,Seattle,WA,98121,2014,BMW,I3,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,72,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008002,-122.344,47.615385
114351177,King,Seattle,WA,98107,2014,FIAT,500,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,87,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800,-122.37815,47.66866
254324871,King,Mercer Island,WA,98040,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,238,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500,-122.2371867,47.5822997
197277482,King,Woodinville,WA,98072,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326,-122.151665,47.75855
131441530,Snohomish,Mountlake Terrace,WA,98043,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,6,0,1,PUGET SOUND ENERGY INC,53061051200,-122.30842,47.78416
229517907,King,Seatac,WA,98148,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500,-122.32806,47.46155
177706350,Whatcom,Bellingham,WA,98226,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,42,0,42,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000102,-122.454025,48.76809
4568581,King,Bellevue,WA,98007,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201,-122.147385,47.599975
232675033,Snohomish,Everett,WA,98204,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,21,PUGET SOUND ENERGY INC,53061041809,-122.241285,47.91088
179304744,King,Fall City,WA,98024,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032601,-121.8936184,47.5640832
216839157,King,Federal Way,WA,98003,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,25,0,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030005,-122.31327,47.32309
237885931,King,Seattle,WA,98112,2023,BMW,IX,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400,-122.30764,47.62523
335417596,Clark,Vancouver,WA,98685,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,25,0,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904,-122.70302,45.703706
183301954,King,Bellevue,WA,98004,2021,TESLA,MODEL S,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901,-122.201905,47.61385
220522998,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500,-122.32806,47.46155
348460101,Snohomish,Edmonds,WA,98020,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,53,0,21,PUGET SOUND ENERGY INC,53061050403,-122.37507,47.80807
239976124,King,Woodinville,WA,98072,2023,NISSAN,ARIYA,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906,-122.151665,47.75855
221463756,King,Kirkland,WA,98033,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,-122.20264,47.6785
134902995,Pierce,Tacoma,WA,98407,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,27,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060300,-122.5113356,47.2923828
146952963,King,Burien,WA,98168,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,33,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027400,-122.28646,47.47613
224711070,Clark,Battle Ground,WA,98604,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,20,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040203,-122.53218,45.77945
196291546,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,21,PUGET SOUND ENERGY INC,53061051927,-122.1873,47.820245
176250714,Pierce,Puyallup,WA,98373,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,53,0,25,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071207,-122.2987976,47.13795
200557633,Clark,Vancouver,WA,98685,2020,TESLA,MODEL S,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,330,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040908,-122.70302,45.703706
114015632,Clark,Vancouver,WA,98684,2016,KIA,SOUL,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,93,31950,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041335,-122.51692,45.6228
145618616,Clark,Vancouver,WA,98665,2018,BMW,530E,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,16,52650,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040808,-122.66592,45.678565
231143531,King,Seattle,WA,98105,2020,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,322,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004201,-122.319115,47.66132
236715111,Snohomish,Mill Creek,WA,98012,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,44,PUGET SOUND ENERGY INC,53061052008,-122.1873,47.820245
240823712,King,Seattle,WA,98117,2014,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000,-122.37276,47.689685
176215875,Franklin,Pasco,WA,99301,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,25,0,9,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020608,-119.0982,46.232395
148892999,Spokane,Spokane,WA,99224,2015,TESLA,MODEL S,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,208,0,6,MODERN ELECTRIC WATER COMPANY,53063003800,-117.460225,47.64927
232736381,King,Kirkland,WA,98034,2023,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,-122.209285,47.71124
348582447,Thurston,Lacey,WA,98503,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,238,0,22,PUGET SOUND ENERGY INC,53067011422,-122.8285,47.03646
349586436,King,Issaquah,WA,98029,2017,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,107,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220,-121.999595,47.547635
148967311,King,Seattle,WA,98177,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,-122.382425,47.77279
239849389,King,Mercer Island,WA,98040,2023,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602,-122.2371867,47.5822997
239634125,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,-122.29179,47.43473
236490446,King,Seattle,WA,98146,2023,RIVIAN,R1T,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100,-122.355145,47.505655
193608768,Clark,Vancouver,WA,98685,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907,-122.70302,45.703706
212046180,Clark,Vancouver,WA,98661,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041110,-122.641835,45.638545
177978160,Lewis,Centralia,WA,98531,2021,POLESTAR,PS2,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,233,0,20,BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA),53041970700,-122.9608702,46.717564
141788916,Snohomish,Mukilteo,WA,98275,2019,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,220,0,21,PUGET SOUND ENERGY INC,53061042005,-122.29957,47.94187
238068071,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,-122.29179,47.43473
182694746,King,Seattle,WA,98177,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,38,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500,-122.382425,47.77279
180105768,King,Des Moines,WA,98198,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028901,-122.3219166,47.4013897
140843237,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC,53061052009,-122.1873,47.820245
231139408,King,Renton,WA,98056,2023,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601,-122.180505,47.500055
225926046,King,Bothell,WA,98011,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001,-122.20578,47.762405
108787038,King,Seattle,WA,98107,2014,MITSUBISHI,I-MIEV,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,62,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003400,-122.37815,47.66866
131427355,King,Seattle,WA,98125,2020,KIA,NIRO,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,26,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.296385,47.71558
236266376,Kitsap,Poulsbo,WA,98370,2019,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,220,0,23,PUGET SOUND ENERGY INC,53035090501,-122.64177,47.737525
213391454,Thurston,Olympia,WA,98501,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,22,PUGET SOUND ENERGY INC,53067010100,-122.89692,47.043535
183248656,King,Seattle,WA,98109,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006703,-122.34848,47.632405
112961761,King,Auburn,WA,98001,2020,TESLA,MODEL Y,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,291,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029902,-122.2849393,47.3384055
